station_id,name,latitude,longitude,address,city,state,country,operator_name,network_name,access_type,opening_hours,status,connector_type,power_kw,current_type,connector_count,payment_modes,amenities,source_name,source_external_id,source_license,confidence_score,last_verified_at
osm-unknown-0,Unnamed charging station (India),28.596925,77.2229085,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.4188726,77.0392065,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,relux,11.1824544,77.2845422,,,,India,,,public,24/7,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Electriva,26.4783538,80.3149431,,,,India,,,public,,operational,unknown,60.0,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Bolt,18.5114349,73.7770341,,,,India,Trimurti Motors,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata EZ power Charging station,10.2456298,76.3698488,,,,India,Tata Power,,public,24/7,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Electric vehicle charging,9.5923007,76.5252561,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Shell,18.5857278,73.7817517,,,,India,Shell,,public,,operational,unknown,,,3,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.563383,77.2647745,,,,India,,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.7263595,77.1628441,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,goEgo Charging Station,18.6170757,73.7673099,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Magenta ChargeGrid Charging Station,12.9154635,77.6158909,,,,India,Magenta Group,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,IOCL,21.3830946,80.5815147,,,,India,,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.7242899,77.1802238,,,,India,,,private,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata power,18.5998693,73.7548665,,,,India,Tata power,,public,,operational,type2,,,1,,,openstreetmap,unknown/0,ODbL,60,2026-07-20T07:01:46Z
osm-unknown-0,Tata power,18.5995979,73.7548745,,,,India,Tata power,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Delta,19.0671494,73.0075344,,,,India,Mahavitaran,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),32.0855844,77.1263081,,,,India,,,unknown,,operational,unknown,,,30,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather Energy,18.5887644,73.7827295,,,,India,Ather Energy,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),18.5778315,73.9073489,,,,India,,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,GoEgo,18.5906635,73.7457888,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6342282,77.2195272,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6993047,77.203949,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6992861,77.203999,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather,11.2870573,76.9637875,,,,India,Ather grid,,public,24/7,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6315233,77.2199032,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5404442,77.2349474,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,"KSEB Charging station, Kottiyam",8.8664309,76.6688105,,,,India,Kerala State Electricity Board,,public,,operational,type2,,,1,,,openstreetmap,unknown/0,ODbL,60,2026-07-20T07:01:46Z
osm-unknown-0,"KSEB Charging station, Kottiyam",8.8664309,76.6688105,,,,India,Kerala State Electricity Board,,public,,operational,chademo,,,1,,,openstreetmap,unknown/0,ODbL,60,2026-07-20T07:01:46Z
osm-unknown-0,Jio pulse,18.5638072,73.8068573,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata power,17.8277665,82.9597409,,,,India,Tata power,,public,,operational,unknown,,,5,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata power,17.828448,82.9600491,,,,India,tata power,,public,,operational,unknown,,,5,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5715108,77.2369501,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5715706,77.2369881,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata Power,18.5897559,73.7381716,,,,India,,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),12.6406664,78.0642455,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,8.601781,76.8976448,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Charge Karo,28.5443474,77.2455856,,,,India,,,public,,operational,unknown,,,6,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Charge Karo,28.5443273,77.2455165,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB Charging Station,10.5972682,76.4872287,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,ATHER Fast Charger,10.0029987,76.3616989,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5844378,77.2205342,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),9.9490802,76.3031193,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.622435,77.2890724,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EV Super charging station,10.7740371,76.6982216,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather,12.9576825,77.5684466,,,,India,Ather,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Pulse,12.9805484,77.5978893,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather Grid,15.6141958,73.8141229,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,goEgo Charging Station,18.5623306,73.8069355,,,,India,Westend Mall,,public,,operational,unknown,,,5,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ola Hypercharger,12.9322172,77.6142725,,,,India,,,public,,operational,unknown,,,4,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,BESCOM,12.916907,77.6102709,,,,India,BESCOM,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,10.3314912,76.2152726,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5497356,77.2594429,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5497042,77.2594888,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5496589,77.2595584,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5496792,77.2595256,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5497534,77.2594016,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Hero Vida,12.9710109,77.597788,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Hitachi,29.864049,77.8950343,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Charge Karo,28.5697606,77.2381099,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata Power,28.6019401,77.2372754,,,,India,,,public,,operational,type2,,,1,,,openstreetmap,unknown/0,ODbL,60,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),12.9736666,77.5830855,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5508417,77.2343743,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5508303,77.2343614,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6177007,77.28703,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6176864,77.2870367,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6606575,77.1433393,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),18.6347952,73.7990514,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6672518,77.2532299,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6672527,77.2532856,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.667252,77.2532583,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Honda e:swap,12.9301946,77.6148303,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6229566,77.2989161,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,ather,18.0801331,83.3855776,,,,India,ather energy,,public,,operational,unknown,,,type2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,jio-bp pulse ev charging station,11.2789059,76.9478415,,,,India,,,public,24/7,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),12.9362684,77.6076884,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ola Hypercharger,10.5352175,76.2156115,,,,India,,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),18.4600725,73.786174,,,,India,Zeal Energy Services,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6531076,77.1562309,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Switch Station,28.6530158,77.1563495,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6531276,77.1561984,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6338798,77.2175045,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6272979,77.2319249,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tirex,10.0696976,77.0613927,,,,India,KSEB,,public,,operational,unknown,,,5,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5508115,77.2510865,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5508585,77.2510569,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),17.9053122,83.4066291,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata Power,17.7118163,83.317447,,,,India,tata power,,public,,operational,unknown,,,50,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5544887,77.195939,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Xicom,28.6286105,77.2196866,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,tata power,17.7241475,83.3107145,,,,India,Tata,,public,,operational,unknown,,,20,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,GLIDA Charging Station,13.1831411,77.6760596,,,,India,,,public,,operational,unknown,,,15,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,BluSmart Charging Station,13.1821565,77.6710546,,,,India,,,public,,operational,unknown,,,24,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Charj Karo,28.6799791,77.2085882,,,,India,,,public,,operational,unknown,,,3,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),17.6377006,74.0123809,,,,India,ChargeZone,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Gogate Plaza,15.9287213,74.5291412,,,,India,,,public,,operational,unknown,,,3,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Tata Power TSS Sirsi,14.6243646,74.8415578,,,,India,,,public,,operational,unknown,,,4,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5649281,77.2245367,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5540272,77.212758,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ganpati Smart Point,28.6775315,77.2080457,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EESL,28.6219707,77.1948236,,,,India,,,public,,operational,unknown,,,4,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5416057,77.2328267,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5333783,77.2317719,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.541597,77.2328551,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5483295,77.2547433,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5482916,77.2547553,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),30.7448331,76.9033098,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Okaya,9.9670832,76.3227725,,,,India,,,unknown,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Hyundai,12.5884081,78.1463084,,,,India,,,public,24/7,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),9.2552998,76.8142379,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB charging station,9.2644997,76.808217,,,,India,,,public,,operational,unknown,,,16kW,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ola Hyper Charger,12.9337755,77.6236693,,,,India,ChargePoint,,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Battery Swap,12.9285835,77.6241904,,,,India,ChargePoint,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather Grid,15.2649717,73.9599198,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.586642,77.2407912,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather Charging Station,12.9311453,77.6238461,,,,India,ChargePoint,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),9.9323551,76.3885362,,,,India,Colombierlabs,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,9.9916932,76.2659936,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Porsche Destination Charging,9.9876654,76.2643992,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,E Drive Charging Station,9.9905715,76.2712145,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,GOEC,10.1166661,76.4457594,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.099556,76.3474161,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Exicom,10.0722779,76.3337758,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EVOK Charging Station,10.0819847,76.3399993,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,10.0889338,76.4230504,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,10.0334782,76.2210572,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,KSEB,10.0758202,76.2704908,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,GOEC,9.9478069,76.31863,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EESL,9.9774283,76.2774341,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EESL,9.9768976,76.2777053,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0187038,76.3131132,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0628926,76.3211413,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0348207,76.3230895,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,EVOK,10.0463291,76.339378,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0153299,76.306108,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),9.993494,76.3274149,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0208814,76.3447159,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0324149,76.3364536,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0231528,76.341238,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0404762,76.3385796,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0173589,76.3488958,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0540834,76.3268137,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),10.0215768,76.334191,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5964138,77.2935572,,,,India,One Delhi,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.5964138,77.2935572,,,,India,CESL,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,BluSmart Charging Station,13.1776646,77.6630831,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),12.977855,77.5812757,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),13.027001,77.5425776,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Swap Point,28.5442512,77.264671,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),28.6382309,77.2873054,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Unnamed charging station (India),12.9810756,77.5966804,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Zeon Charging,11.3718054,77.647312,,,,India,Zeon,,public,,operational,type2,,,120,,,openstreetmap,unknown/0,ODbL,60,2026-07-20T07:01:46Z
osm-unknown-0,HP eCharge EV Charging Station,17.9034473,83.4437435,,,,India,,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Ather,28.6316265,77.222004,,,,India,Energy Efficiency Services Limited (EESL),,public,,operational,unknown,,,2,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
osm-unknown-0,Honda e:swap,13.0000143,77.5499059,,,,India,Honda e:swap,,public,,operational,unknown,,,1,,,openstreetmap,unknown/0,ODbL,45,2026-07-20T07:01:46Z
